KIC           t_start       t_end         t_max         flux_max      raw_integral  energy        fit_amp       fit_fwhm      fit_t_start   fit_t_end     fit_t_max     fit_integral  fit_stdev     
005281811     2455937.6392  2455937.7005  2455937.6801  7.1527        0.25747306    1.5599E+33    7.1202        0.0417        2455937.6394  2455937.7395  2455937.6595  0.54445872    1.49922063    
005281811     2455947.5084  2455947.5697  2455947.5288  7.6125        0.27498820    1.6602E+33    7.5988        0.0417        2455947.5097  2455947.5984  2455947.5288  0.57946717    1.81117960    
005281811     2455947.7536  2455947.8149  2455947.7944  6.9279        0.23560707    1.5109E+33    6.9087        0.0417        2455947.7554  2455947.8388  2455947.7739  0.52735726    1.75444142    
005281811     2455952.6167  2455952.6780  2455952.6371  4.5424        0.12279254    9.9062E+32    5.8320        0.0417        2455952.6212  2455952.6842  2455952.6370  0.44548365    1.95126317    
005281811     2455955.3343  2455955.3956  2455955.3752  5.4459        0.17579039    1.1877E+33    -99.0000      -99.0000      -99.0000      -99.0000      -99.0000      -99.00000000  1.96782919    
005281811     2455955.7225  2455955.8043  2455955.7430  31.2889       0.86407039    1.0235E+34    5.8978        0.0519        2455955.7102  2455955.7922  2455955.7305  0.56035417    1.89427620    
005281811     2455956.8259  2455956.9077  2455956.8668  14.6761       0.57355705    4.8010E+33    14.6282       0.0417        2455956.8327  2455956.9868  2455956.8565  1.11714102    1.92966772    
005281811     2455965.4284  2455965.4897  2455965.4692  12.8112       0.38728788    2.7940E+33    12.7786       0.0417        2455965.4263  2455965.5560  2455965.4487  0.97519361    2.03777876    
005281811     2455965.7962  2455965.8575  2455965.8370  12.2649       0.37659269    2.6748E+33    12.3322       0.0796        2455965.7854  2455966.0280  2455965.8280  1.79474656    2.00982264    
005281811     2456014.9192  2456014.9805  2456014.9396  3.1939        0.08945532    6.9657E+32    6.2881        0.0158        2456014.9467  2456014.9637  2456014.9514  0.15166818    2.81217814    
005281811     2456267.4597  2456267.5210  2456267.4801  44.1422       1.39084078    9.7404E+33    44.0011       0.0417        2456267.4535  2456267.6674  2456267.4800  3.36009831    3.84824948    
005281811     2456353.7893  2456353.8711  2456353.8506  14.3892       0.65323293    4.7700E+33    15.1759       0.0634        2456353.7838  2456354.0384  2456353.8210  1.76113911    1.81771462    
005281811     2456393.6765  2456393.7787  2456393.6970  10.5634       0.72164607    4.5352E+33    7.8318        0.0777        2456393.6656  2456393.8365  2456393.7019  1.11166517    1.80172713    
005357275     2454961.6313  2454961.6926  2454961.6518  884.4604      28.44400676   4.0352E+33    880.8790      0.0417        2454961.6255  2454961.8339  2454961.6517  67.32397896   79.90068302   
005357275     2454965.0235  2454965.0848  2454965.0439  994.6664      29.54748757   4.5937E+33    994.4028      0.0417        2454965.0202  2454965.1725  2454965.0439  75.71427293   132.52628347  
005357275     2454969.1512  2454969.2125  2454969.1921  319.3994      10.97350584   1.4751E+33    318.8709      0.0417        2454969.1537  2454969.2315  2454969.1716  24.31280712   86.88477880   
005357275     2454984.5383  2454984.5996  2454984.5588  1255.7280     38.89424764   5.7993E+33    1254.7615     0.0417        2454984.5334  2454984.7202  2454984.5588  95.58629607   131.17516520  
005357275     2455004.3800  2455004.4413  2455004.4004  708.1967      24.36108697   3.1054E+33    705.5249      0.0417        2455004.3789  2455004.4955  2455004.4004  53.90777117   126.39745238  
005357275     2455004.7070  2455004.7683  2455004.7274  511.7676      17.33516459   2.2440E+33    566.9989      0.0417        2455004.7083  2455004.7967  2455004.7274  43.16285156   135.30984047  
005357275     2455017.2739  2455017.3556  2455017.3148  906.8221      32.04779603   5.9644E+33    904.9473      0.0417        2455017.2806  2455017.4374  2455017.3045  69.02763643   116.83674201  
005357275     2455036.6452  2455036.7065  2455036.6656  3182.2072     102.50909934  1.3953E+34    3174.1734     0.0417        2455036.6370  2455036.9064  2455036.6656  242.23001705  193.27557901  
005357275     2455050.3357  2455050.3970  2455050.3765  1708.5316     57.17600796   7.4915E+33    1755.7620     0.0417        2455050.3308  2455050.5158  2455050.3561  133.97704336  186.13402378  
005357275     2455071.4842  2455071.5455  2455071.5250  1279.5838     40.03342568   5.6105E+33    1583.2236     0.0246        2455071.4965  2455071.5932  2455071.5108  71.47930083   194.88268958  
005357275     2455106.6492  2455106.7105  2455106.6697  941.5456      32.57204448   4.3448E+33    1077.1321     0.0441        2455106.6441  2455106.8676  2455106.6721  86.88861644   95.74481574   
005357275     2455110.8584  2455110.9197  2455110.8788  1027.7523     35.68535267   4.7426E+33    1112.2197     0.0562        2455110.8471  2455111.1021  2455110.8815  114.58261948  114.86608501  
005357275     2455161.3270  2455161.4087  2455161.3679  2072.2122     82.15771387   1.4343E+34    2067.4953     0.0417        2455161.3325  2455161.5139  2455161.3576  157.73752836  224.53150980  
005357275     2455164.7801  2455164.8414  2455164.8006  737.8526      24.96979183   3.4048E+33    878.7694      0.0133        2455164.7964  2455164.8373  2455164.8035  21.62223303   143.14890483  
005357275     2455175.6708  2455175.7321  2455175.6912  975.7060      29.17672058   4.5024E+33    972.1011      0.0417        2455175.6685  2455175.8027  2455175.6912  74.27052137   149.69781566  
005357275     2455208.5067  2455208.5680  2455208.5271  983.1606      29.45764598   4.5560E+33    915.3182      0.0177        2455208.5140  2455208.5659  2455208.5233  29.78815202   156.22827708  
005357275     2455222.0132  2455222.0745  2455222.0336  2732.6334     80.48613472   1.2663E+34    2501.2717     0.0070        2455222.0243  2455222.0589  2455222.0287  32.15576533   230.71242403  
005357275     2455260.0406  2455260.1223  2455260.0815  1573.7023     67.29346556   1.0939E+34    1571.0104     0.0417        2455260.0479  2455260.2650  2455260.0746  119.79084044  134.31898700  
005357275     2455283.5401  2455283.6014  2455283.5809  379.7777      13.12241397   1.7552E+33    425.6806      0.0417        2455283.5403  2455283.6395  2455283.5604  32.50377852   90.33923193   
005357275     2455290.0995  2455290.1813  2455290.1404  1416.6343     58.59438492   9.8207E+33    1414.7961     0.0417        2455290.1067  2455290.2531  2455290.1301  107.83481657  197.28202760  
005357275     2455292.2656  2455292.3269  2455292.2860  1300.3816     42.04451668   6.0099E+33    1358.8007     0.0092        2455292.2784  2455292.3068  2455292.2833  22.95722327   218.58899849  
005357275     2455293.0421  2455293.1443  2455293.0625  7650.7029     314.84861202  7.0717E+34    1630.2674     0.0895        2455293.0019  2455293.3801  2455293.0555  266.59920305  183.41376602  
005357275     2455306.9375  2455306.9989  2455306.9580  1078.6590     35.76332426   4.9852E+33    1161.6853     0.0136        2455306.9466  2455307.0025  2455306.9546  28.83129082   134.75448210  
005357275     2455316.5622  2455316.6235  2455316.5827  782.2169      25.86410407   3.6151E+33    903.1879      0.0247        2455316.5729  2455316.6530  2455316.5863  41.05111036   138.37201097  
005357275     2455321.8343  2455321.9161  2455321.8548  1333.0236     53.39721739   9.2411E+33    1704.9045     0.0228        2455321.8456  2455321.9509  2455321.8596  71.20011200   171.86362705  
005357275     2455327.8012  2455327.8625  2455327.8216  851.3588      30.59785753   3.9347E+33    843.6061      0.0344        2455327.8008  2455327.8937  2455327.8183  53.13582060   156.47576113  
005357275     2455329.3338  2455329.3951  2455329.3542  942.3750      32.38736024   4.3553E+33    940.6845      0.0417        2455329.3321  2455329.4566  2455329.3542  71.73394571   156.80373963  
005357275     2455343.6584  2455343.7197  2455343.6993  637.4045      21.35700103   2.9458E+33    440.1640      0.0579        2455343.6469  2455343.7327  2455343.6687  46.61054783   149.81085332  
005357275     2455344.7823  2455344.8436  2455344.8027  830.7914      27.69303180   3.8396E+33    828.1289      0.0417        2455344.7803  2455344.9083  2455344.8026  63.23968048   134.07671917  
005357275     2455349.5844  2455349.6661  2455349.6048  731.7371      37.66263854   5.0727E+33    1177.1602     0.0203        2455349.5989  2455349.6898  2455349.6112  43.57809263   122.70104484  
005357275     2455361.4976  2455361.5589  2455361.5385  730.5723      28.39770097   3.3764E+33    948.6137      0.0221        2455361.5081  2455361.5692  2455361.5194  38.45600277   171.85188000  
005357275     2455376.3328  2455376.3941  2455376.3533  2488.4897     76.70797661   1.0789E+34    2436.6063     0.0143        2455376.3419  2455376.4135  2455376.3509  63.56367454   219.18681184  
005357275     2455385.6099  2455385.6712  2455385.6303  740.1934      25.16012779   3.2090E+33    739.5497      0.0417        2455385.6098  2455385.7131  2455385.6303  56.34387070   150.16217010  
005357275     2455390.7593  2455390.8206  2455390.7797  2477.2365     73.86707751   1.0740E+34    2469.3049     0.0417        2455390.7533  2455390.9630  2455390.7796  188.56674626  221.96345655  
005357275     2455393.7426  2455393.8039  2455393.7631  951.8677      32.86701436   4.1266E+33    952.5966      0.0417        2455393.7418  2455393.8540  2455393.7630  72.68836316   177.56293481  
005357275     2455397.3186  2455397.3799  2455397.3390  1008.8615     30.64942459   4.3737E+33    1005.6471     0.0417        2455397.3150  2455397.4707  2455397.3389  76.79420162   131.10504425  
005357275     2455436.2649  2455436.3262  2455436.2853  1110.9420     33.19364443   4.8161E+33    1110.8193     0.0417        2455436.2597  2455436.4504  2455436.2853  84.56584428   112.99618814  
005357275     2455466.1993  2455466.2606  2455466.2197  514.4161      18.68339302   2.4440E+33    555.5195      0.0417        2455466.2010  2455466.2860  2455466.2197  42.41675913   138.44744362  
005357275     2455479.7667  2455479.8280  2455479.7871  764.8173      27.23964529   3.6337E+33    762.9891      0.0417        2455479.7667  2455479.8684  2455479.7870  58.21815812   157.69240860  
005357275     2455496.9914  2455497.0936  2455497.0731  208.2914      20.76593591   1.9792E+33    273.7708      0.1201        2455496.9954  2455497.1000  2455497.0267  60.05942725   141.20782298  
005357275     2455528.5598  2455528.6416  2455528.6007  1031.1767     54.04396975   7.3487E+33    1074.9263     0.0417        2455528.5689  2455528.6857  2455528.5905  81.86282152   191.55441001  
005357275     2455550.6477  2455550.7090  2455550.6681  535.4899      19.22369982   2.5441E+33    894.9686      0.0245        2455550.6671  2455550.7541  2455550.6808  40.41939648   124.29179397  
005357275     2455586.4056  2455586.4874  2455586.4465  625.9874      23.73441184   4.6654E+33    623.1743      0.0417        2455586.4141  2455586.5396  2455586.4362  47.65002180   103.22500758  
005357275     2455590.4106  2455590.4719  2455590.4310  311.3107      9.91060904    1.5468E+33    339.0459      0.0417        2455590.4137  2455590.4865  2455590.4309  25.92544619   98.90345557   
005357275     2455592.4948  2455592.5561  2455592.5152  390.9596      12.98349697   1.9425E+33    444.8834      0.0263        2455592.5039  2455592.5697  2455592.5169  21.39774985   89.39142245   
005357275     2455598.3388  2455598.4001  2455598.3592  1069.9159     32.96554206   5.3160E+33    1067.5468     0.0417        2455598.3359  2455598.4803  2455598.3592  81.44238628   151.33402179  
005357275     2455600.7091  2455600.7704  2455600.7295  3274.0451     101.32440278  1.6268E+34    3259.2224     0.0417        2455600.7025  2455600.9274  2455600.7294  249.21953948  265.44480811  
005357275     2455668.2848  2455668.3462  2455668.3053  568.2002      17.57569654   2.6816E+33    566.4711      0.0417        2455668.2828  2455668.4128  2455668.3052  43.25169376   90.20881894   
005357275     2455673.0870  2455673.1483  2455673.1074  1028.4436     32.50722301   4.8538E+33    940.5346      0.0247        2455673.0885  2455673.1753  2455673.1023  42.56363645   131.20021060  
005357275     2455680.3617  2455680.4434  2455680.3821  603.5527      30.79399766   4.2727E+33    618.9807      0.0417        2455680.3729  2455680.4648  2455680.3923  47.19706610   142.11258732  
005357275     2455684.4281  2455684.4894  2455684.4486  647.6914      21.53028033   3.0568E+33    659.0454      0.0417        2455684.4289  2455684.5222  2455684.4485  50.28360418   149.15611422  
005357275     2455691.3759  2455691.4372  2455691.3963  527.2438      16.17357500   2.4884E+33    525.2450      0.0417        2455691.3742  2455691.4979  2455691.3962  40.13368208   88.27390074   
005357275     2455736.5156  2455736.5973  2455736.5564  446.5662      21.51532669   3.1614E+33    445.7809      0.0417        2455736.5265  2455736.6215  2455736.5462  33.99268013   98.90744313   
005357275     2455750.0021  2455750.0634  2455750.0225  1269.4318     41.72055069   5.9542E+33    1269.3055     0.0417        2455750.0005  2455750.1236  2455750.0225  96.62951994   213.64157205  
005357275     2455793.9961  2455794.0778  2455794.0165  2095.8632     95.54306018   1.4745E+34    2582.6845     0.0306        2455793.9997  2455794.1313  2455794.0181  144.60808631  284.59775317  
005357275     2455801.0252  2455801.1069  2455801.0456  2409.6962     104.21637194  1.6953E+34    2682.9512     0.0159        2455801.0264  2455801.0920  2455801.0358  77.97896025   310.12635686  
005357275     2455810.1180  2455810.1793  2455810.1384  1119.7195     35.25503773   5.2517E+33    1170.7108     0.0117        2455810.1304  2455810.1775  2455810.1372  25.16874909   139.94333219  
005357275     2455815.4715  2455815.5737  2455815.4919  1097.1848     78.30177464   1.0292E+34    1159.4347     0.0417        2455815.4901  2455815.6169  2455815.5124  88.26667450   189.21348089  
005357275     2455822.5414  2455822.6027  2455822.5618  985.1446      34.71208171   4.6205E+33    981.4740      0.0417        2455822.5403  2455822.6562  2455822.5617  74.98897557   176.83237572  
005357275     2455828.0787  2455828.1604  2455828.1196  1146.8853     42.77800531   8.0686E+33    1145.8460     0.0417        2455828.0867  2455828.2195  2455828.1093  87.30144508   177.89435560  
005357275     2455848.8180  2455848.8793  2455848.8589  645.8940      20.76858088   3.0045E+33    644.2403      0.0417        2455848.8189  2455848.9121  2455848.8384  49.16567387   145.86432839  
005357275     2455860.5260  2455860.6077  2455860.5668  1472.6170     62.92969530   1.0275E+34    1466.9199     0.0417        2455860.5342  2455860.6628  2455860.5565  112.09526775  236.56550017  
005357275     2455898.6941  2455898.7554  2455898.7350  484.8088      19.48407668   2.2552E+33    563.0957      0.0417        2455898.6935  2455898.8030  2455898.7145  42.99010951   107.69663199  
005357275     2455957.1120  2455957.2141  2455957.1324  7406.0934     358.84959935  7.3139E+34    7460.1236     0.0417        2455957.1198  2455957.5220  2455957.1528  569.48176506  192.43468255  
005357275     2455966.8996  2455966.9609  2455966.9200  1180.7236     37.55782413   5.8302E+33    1179.9740     0.0417        2455966.9004  2455966.9938  2455966.9200  89.87695629   266.07825576  
005357275     2455968.3913  2455968.4526  2455968.4117  2820.4400     89.35059548   1.3927E+34    2559.6184     0.0208        2455968.3931  2455968.5034  2455968.4065  97.49421610   213.43264650  
005357275     2455972.4984  2455972.5597  2455972.5189  1441.6681     45.56213819   7.1187E+33    1379.4705     0.0117        2455972.5081  2455972.5414  2455972.5141  29.68801618   242.61030947  
005357275     2455974.0105  2455974.0718  2455974.0309  2997.0472     88.57442514   1.4799E+34    2712.8211     0.0162        2455974.0178  2455974.0908  2455974.0276  80.76086633   282.51367938  
005357275     2456002.9858  2456003.0471  2456003.0063  3567.6957     100.95830475  1.7617E+34    2820.7509     0.0102        2456002.9929  2456003.0424  2456002.9992  53.04867087   267.60927185  
005357275     2456007.4405  2456007.5018  2456007.4813  598.5322      19.42088294   2.9555E+33    598.1288      0.0417        2456007.4435  2456007.5176  2456007.4609  45.56056720   170.82230966  
005357275     2456010.9552  2456011.0165  2456010.9960  704.3187      18.03655152   3.4779E+33    704.3089      0.0417        2456010.9542  2456011.0690  2456010.9756  53.61314612   127.67091797  
005357275     2456016.2681  2456016.3294  2456016.3089  1808.0483     32.78772912   8.2284E+33    1637.6207     0.0152        2456016.2868  2456016.3451  2456016.2956  45.64985070   207.20089658  
005357275     2456024.5644  2456024.6257  2456024.5848  1188.0088     35.05044546   5.4066E+33    1118.8547     0.0126        2456024.5755  2456024.6226  2456024.5827  26.11150990   147.35123128  
005357275     2456026.1378  2456026.1992  2456026.1583  580.9817      19.09942086   2.6441E+33    670.6701      0.0417        2456026.1387  2456026.2317  2456026.1582  51.16481291   152.19180503  
005357275     2456046.6336  2456046.6949  2456046.6541  1226.1540     34.95104380   5.5803E+33    1220.4748     0.0417        2456046.6330  2456046.7436  2456046.6540  93.33459219   231.37069576  
005357275     2456063.6147  2456063.6965  2456063.6556  1509.4246     63.51706324   1.0304E+34    1509.4102     0.0417        2456063.6227  2456063.7568  2456063.6454  114.89871014  231.60393163  
005357275     2456066.4960  2456066.5573  2456066.5164  1981.1815     61.76331869   9.0164E+33    1969.1034     0.0078        2456066.5087  2456066.5430  2456066.5133  28.30106916   211.86262807  
005357275     2456075.3237  2456075.3850  2456075.3646  1952.1077     55.90139942   8.8841E+33    2255.0203     0.0148        2456075.3397  2456075.4138  2456075.3490  61.50380803   204.78950227  
005357275     2456089.1170  2456089.1783  2456089.1374  799.6166      27.75880898   3.6391E+33    797.6879      0.0417        2456089.1147  2456089.2491  2456089.1374  60.86692050   122.44851600  
005357275     2456092.7339  2456092.7952  2456092.7543  685.7299      25.23050944   3.1208E+33    684.5870      0.0417        2456092.7337  2456092.8386  2456092.7543  52.19802132   136.87789321  
005357275     2456101.4185  2456101.4798  2456101.4389  596.9709      19.73789252   2.7168E+33    595.9536      0.0417        2456101.4183  2456101.5227  2456101.4389  45.44151734   119.72409651  
005357275     2456111.3291  2456111.3904  2456111.3700  865.1896      25.24661159   3.8751E+33    863.7785      0.0417        2456111.3269  2456111.4594  2456111.3495  65.85857990   134.50517048  
005357275     2456117.8476  2456117.9294  2456117.8885  6886.2480     222.64342314  4.6265E+34    6875.6589     0.0417        2456117.8459  2456118.2286  2456117.8783  524.18568208  200.99747301  
005357275     2456141.8576  2456141.9393  2456141.8780  5718.3852     253.53573982  3.8418E+34    5717.7545     0.0417        2456141.8573  2456142.1913  2456141.8882  435.28512651  228.84083403  
005357275     2456148.7234  2456148.7847  2456148.7642  1634.7597     53.53937347   7.3218E+33    1634.5709     0.0417        2456148.7199  2456148.8748  2456148.7438  124.43837784  213.76225739  
005357275     2456156.2634  2456156.3451  2456156.3042  3539.3947     154.97277180  2.3778E+34    3528.4806     0.0417        2456156.2653  2456156.5369  2456156.2940  269.41795449  211.86056773  
005357275     2456170.7507  2456170.8325  2456170.7712  3727.0901     161.82331376  2.5039E+34    3956.6011     0.0239        2456170.7474  2456170.8586  2456170.7620  173.73958130  395.79036267  
005357275     2456213.4967  2456213.5580  2456213.5172  649.4698      22.41503575   2.9510E+33    647.0601      0.0417        2456213.4951  2456213.6196  2456213.5171  49.43749130   107.98855773  
005357275     2456229.8838  2456229.9656  2456229.9451  652.8722      47.57496794   4.4497E+33    1133.6319     0.0417        2456229.8910  2456230.0371  2456229.9144  86.52300446   158.81763393  
005357275     2456265.3549  2456265.4162  2456265.3549  46.5439       10.83603120   2.1148E+32    470.8086      0.0262        2456265.3691  2456265.4348  2456265.3820  22.62708293   94.69334822   
005357275     2456293.4703  2456293.5316  2456293.4907  1006.1810     29.26136611   4.5718E+33    797.9840      0.0064        2456293.4790  2456293.5018  2456293.4826  9.40777037    110.19719216  
005357275     2456300.4992  2456300.5810  2456300.5197  2341.5521     99.11982240   1.5959E+34    3137.4995     0.0190        2456300.5124  2456300.6157  2456300.5247  109.02737999  251.87730797  
005357275     2456323.3434  2456323.4456  2456323.3639  6817.9344     251.27552318  6.4524E+34    2612.7867     0.0944        2456323.2897  2456323.9716  2456323.3572  444.84398374  129.70320200  
005357275     2456329.9843  2456330.0456  2456330.0047  166.5958      5.06771136    7.8832E+32    178.0248      0.0417        2456329.9867  2456330.0648  2456330.0046  13.58029697   48.39675200   
005357275     2456362.7599  2456362.8212  2456362.7803  488.7566      15.84154458   2.3128E+33    487.5007      0.0417        2456362.7590  2456362.8723  2456362.7803  37.19817056   89.94067090   
005357275     2456376.9616  2456377.0229  2456376.9820  2024.8717     65.36382757   9.5819E+33    2019.9443     0.0417        2456376.9536  2456377.2170  2456376.9820  154.10846888  127.79933348  
005357275     2456384.0931  2456384.1544  2456384.1135  792.7218      28.61153968   3.7512E+33    789.0438      0.0417        2456384.0916  2456384.2129  2456384.1134  60.33182075   135.53981190  
005357275     2456403.4649  2456403.5262  2456403.5057  924.7091      25.21709731   4.3012E+33    1049.6780     0.0283        2456403.4781  2456403.5673  2456403.4933  54.52143366   165.38206362  
005357275     2456412.4356  2456412.4969  2456412.4560  815.9264      28.93159670   3.7952E+33    983.6373      0.0429        2456412.4364  2456412.5620  2456412.4589  77.35057453   167.71307511  
005357275     2456420.9568  2456421.0181  2456420.9772  740.9756      21.49014957   3.4466E+33    779.8359      0.0070        2456420.9727  2456420.9979  2456420.9766  10.17490886   107.74598968  
005374789     2454973.2582  2454973.3195  2454973.2787  208.2175      6.52822924    2.4128E+34    202.7817      0.0212        2454973.2641  2454973.3512  2454973.2766  7.88414202    23.67109976   
005374789     2454986.1320  2454986.1933  2454986.1728  104.0439      3.59178948    1.2057E+34    113.7926      0.0417        2454986.1315  2454986.2400  2454986.1524  8.66261294    21.89644811   
005374789     2455023.7923  2455023.8536  2455023.8127  152.7517      4.67209868    1.7876E+34    119.2475      0.0172        2455023.7934  2455023.8462  2455023.8026  3.74000543    19.20672202   
005374789     2455025.5700  2455025.6313  2455025.5904  70.6341       2.46510891    8.2660E+33    70.5678       0.0417        2455025.5733  2455025.6447  2455025.5904  5.37671761    20.92406029   
005374789     2455051.3983  2455051.4596  2455051.4392  167.7582      3.48066331    1.9632E+34    169.0095      0.0263        2455051.4125  2455051.4940  2455051.4266  8.16573284    27.16626334   
005374789     2455108.8359  2455108.8972  2455108.8563  156.6327      5.36744077    1.8630E+34    156.3177      0.0417        2455108.8349  2455108.9493  2455108.8563  11.92290520   28.53049630   
005374789     2455135.5823  2455135.6436  2455135.6027  194.4514      6.23083443    2.3128E+34    212.8207      0.0204        2455135.5918  2455135.6664  2455135.6034  7.96406320    28.47542582   
005374789     2455148.5161  2455148.5774  2455148.5569  110.5076      3.20751610    1.3144E+34    115.4867      0.0060        2455148.5327  2455148.5507  2455148.5359  1.27811256    19.24012244   
005374789     2455466.3631  2455466.4244  2455466.3835  317.5916      9.90237191    3.7539E+34    351.7748      0.0174        2455466.3741  2455466.4560  2455466.3848  11.24824097   34.64885603   
005374789     2455626.3329  2455626.3942  2455626.3738  123.2715      3.36913883    1.4707E+34    123.1927      0.0417        2455626.3323  2455626.4428  2455626.3534  9.38348682    23.29428487   
005374789     2455944.1165  2455944.1778  2455944.1369  116.5396      3.69410892    1.3724E+34    96.8750       0.0199        2455944.1181  2455944.1730  2455944.1282  3.55889021    17.70623788   
005374789     2456030.4083  2456030.4900  2456030.4696  107.8124      4.13767397    1.8884E+34    107.6239      0.0417        2456030.4221  2456030.5221  2456030.4423  8.20669663    22.62005541   
005374789     2456033.6982  2456033.7595  2456033.7186  137.1598      4.36531678    1.6016E+34    136.6288      0.0417        2456033.6957  2456033.8331  2456033.7185  10.44057539   20.50978140   
005374789     2456068.8660  2456068.9273  2456068.8865  106.8179      3.22908510    1.2473E+34    117.1411      0.0141        2456068.8788  2456068.9039  2456068.8847  3.01855930    33.39208681   
005374789     2456220.4034  2456220.4647  2456220.4443  158.6363      4.95159311    1.8969E+34    216.0486      0.0315        2456220.4069  2456220.5564  2456220.4264  12.50366220   21.07642304   
005374789     2456256.8757  2456256.9370  2456256.8961  208.3539      6.53182669    2.4914E+34    207.7536      0.0417        2456256.8724  2456257.0242  2456256.8961  15.85996888   27.87090584   
005374789     2456267.9706  2456268.0319  2456268.0115  99.3450       2.75857996    1.1879E+34    87.7994       0.0270        2456267.9747  2456268.0374  2456267.9876  4.33350270    19.09427820   
005374789     2456305.9754  2456306.0163  2456305.9754  160.2477      2.77109770    9.5661E+33    159.7237      0.0417        2456305.9611  2456306.1302  2456305.9856  12.19802464   18.90747763   
